"Start Date"	"Start Time"	"Lap Number"	"Session Time"	"Lap Time"	"GPS Longitudinal Acceleration"	"RPM"	"Longitudinal Acceleration"	"Heading"	"Latitude"	"GPS Lateral Acceleration"	"Lateral Acceleration"	"Number of Satellites"	"Longitude"	"GPS Distance"	"Throttle Position"	"GPS Speed"
2021-05-21	19:44:00	4	409800000000	54353701127	0.184240	0.000000	0.200000	273.800000	40.577830	0.058029	-0.010000	17.000000	-112.381376	12390.813584	0.000000	117.300000
2021-05-21	19:44:00	4	409900000000	54453701127	0.170068	0.000000	0.200000	273.900000	40.577832	0.058326	-0.030000	17.000000	-112.381415	12394.080219	0.000000	117.900000
2021-05-21	19:44:00	4	410000000000	54553701127	0.184240	0.000000	0.190000	274.000000	40.577835	0.058623	-0.050000	17.000000	-112.381453	12397.365584	0.000000	118.500000
2021-05-21	19:44:00	4	410100000000	54653701127	0.198413	0.000000	0.190000	274.100000	40.577837	0.058969	-0.020000	17.000000	-112.381493	12400.664659	0.000000	119.200000
2021-05-21	19:44:00	4	410200000000	54753701127	0.170068	0.000000	0.200000	274.200000	40.577840	0.088973	-0.010000	17.000000	-112.381532	12403.984788	0.000000	119.900000
2021-05-21	19:44:00	4	410300000000	54853701127	0.141723	0.000000	0.180000	274.400000	40.577842	0.119126	-0.030000	17.000000	-112.381572	12407.321912	0.000000	120.400000
2021-05-21	19:44:00	4	410400000000	54953701127	0.141723	0.000000	0.170000	274.600000	40.577845	0.119620	-0.050000	17.000000	-112.381611	12410.675302	0.000000	120.900000
2021-05-21	19:44:00	4	410500000000	55053701127	0.141723	0.000000	0.180000	274.800000	40.577848	0.150144	-0.060000	17.000000	-112.381651	12414.039220	0.000000	121.400000
2021-05-21	19:44:00	4	410600000000	55153701127	0.184240	0.000000	0.160000	275.100000	40.577851	0.150762	-0.070000	17.000000	-112.381691	12417.419016	0.000000	121.900000
2021-05-21	19:44:00	4	410700000000	55253701127	0.198413	0.000000	0.180000	275.300000	40.577854	0.121401	-0.090000	17.000000	-112.381732	12420.816714	0.000000	122.700000
2021-05-21	19:44:00	4	410800000000	55353701127	0.113379	0.000000	0.160000	275.500000	40.577857	0.121995	-0.110000	17.000000	-112.381772	12424.233416	0.000000	123.300000
2021-05-21	19:44:00	4	410900000000	55453701127	0.127551	0.000000	0.170000	275.700000	40.577860	0.152741	-0.100000	17.000000	-112.381813	12427.660563	0.000000	123.500000
2021-05-21	19:44:00	4	411000000000	55553701127	0.184240	0.000000	0.170000	276.000000	40.577864	0.122885	-0.090000	17.000000	-112.381853	12431.101453	0.000000	124.200000
2021-05-21	19:44:00	4	411100000000	55653701127	0.141723	0.000000	0.160000	276.100000	40.577867	0.092609	-0.110000	17.000000	-112.381894	12434.559110	0.000000	124.800000
2021-05-21	19:44:00	4	411200000000	55753701127	0.113379	0.000000	0.160000	276.300000	40.577871	0.123875	-0.100000	17.000000	-112.381935	12438.032291	0.000000	125.200000
2021-05-21	19:44:00	4	411300000000	55853701127	0.141723	0.000000	0.160000	276.500000	40.577875	0.124271	-0.110000	17.000000	-112.381977	12441.515009	0.000000	125.600000
2021-05-21	19:44:00	4	411400000000	55953701127	-0.014172	0.000000	0.170000	276.700000	40.577878	0.124864	-0.100000	17.000000	-112.382018	12445.008877	0.000000	126.200000
2021-05-21	19:44:00	4	411500000000	56053701127	-0.141723	0.000000	0.140000	276.900000	40.577882	0.093129	-0.090000	17.000000	-112.382059	12448.502345	0.000000	125.500000
2021-05-21	19:44:00	4	411600000000	56153701127	-0.113379	0.000000	0.060000	277.000000	40.577886	0.092906	-0.100000	17.000000	-112.382100	12451.983391	0.000000	125.200000
2021-05-21	19:44:00	4	411700000000	56253701127	-0.226757	0.000000	0.010000	277.200000	40.577890	0.154225	-0.120000	17.000000	-112.382140	12455.453367	0.000000	124.700000
2021-05-21	19:44:00	4	411800000000	56353701127	-0.425170	0.000000	-0.020000	277.500000	40.577894	0.122292	-0.120000	17.000000	-112.382181	12458.899104	0.000000	123.600000
2021-05-21	19:44:00	4	411900000000	56453701127	-0.651927	0.000000	-0.110000	277.600000	40.577898	0.060206	-0.140000	17.000000	-112.382220	12462.302029	0.000000	121.700000
2021-05-21	19:44:00	4	412000000000	56553701127	-0.779478	0.000000	-0.260000	277.700000	40.577902	0.058870	-0.150000	17.000000	-112.382259	12465.641267	0.000000	119.000000
2021-05-21	19:44:00	4	412100000000	56653701127	-0.836168	0.000000	-0.370000	277.800000	40.577906	0.086228	-0.130000	17.000000	-112.382297	12468.898350	0.000000	116.200000
2021-05-21	19:44:00	4	412200000000	56753701127	-0.892857	0.000000	-0.500000	278.000000	40.577910	0.167854	-0.160000	17.000000	-112.382334	12472.093054	0.000000	113.100000
2021-05-21	19:44:00	4	412300000000	56853701127	-0.892857	0.000000	-0.580000	278.400000	40.577914	0.190289	-0.190000	17.000000	-112.382370	12475.190661	0.000000	109.900000
2021-05-21	19:44:00	4	412400000000	56953701127	-0.836168	0.000000	-0.630000	278.700000	40.577918	0.184922	-0.200000	17.000000	-112.382405	12478.199982	0.000000	106.800000
2021-05-21	19:44:00	4	412500000000	57053701127	-0.765306	0.000000	-0.660000	279.100000	40.577922	0.231523	-0.210000	17.000000	-112.382439	12481.121352	0.000000	104.000000
2021-05-21	19:44:00	4	412600000000	57153701127	-0.736961	0.000000	-0.710000	279.600000	40.577926	0.250817	-0.260000	17.000000	-112.382473	12483.985029	0.000000	101.400000
2021-05-21	19:44:00	4	412700000000	57253701127	-0.779478	0.000000	-0.700000	280.100000	40.577930	0.342140	-0.290000	17.000000	-112.382505	12486.765324	0.000000	98.800000
2021-05-21	19:44:00	4	412800000000	57353701127	-0.751134	0.000000	-0.730000	281.000000	40.577934	0.332098	-0.320000	17.000000	-112.382536	12489.468849	0.000000	95.900000
2021-05-21	19:44:00	4	412900000000	57453701127	-0.680272	0.000000	-0.720000	281.500000	40.577939	0.323786	-0.360000	17.000000	-112.382566	12492.094198	0.000000	93.500000
2021-05-21	19:44:00	4	413000000000	57553701127	-0.651927	0.000000	-0.710000	282.400000	40.577944	0.383077	-0.370000	17.000000	-112.382596	12494.668176	0.000000	91.100000
2021-05-21	19:44:00	4	413100000000	57653701127	-0.524376	0.000000	-0.670000	283.200000	40.577949	0.417806	-0.390000	17.000000	-112.382624	12497.171147	0.000000	88.900000
2021-05-21	19:44:00	4	413200000000	57753701127	-0.425170	0.000000	-0.630000	284.300000	40.577954	0.540469	-0.420000	17.000000	-112.382652	12499.621198	0.000000	87.400000
2021-05-21	19:44:00	4	413300000000	57853701127	-0.325964	0.000000	-0.580000	285.700000	40.577960	0.637431	-0.470000	17.000000	-112.382680	12502.025246	0.000000	85.900000
2021-05-21	19:44:00	4	413400000000	57953701127	-0.240930	0.000000	-0.490000	287.300000	40.577966	0.652545	-0.510000	17.000000	-112.382706	12504.404715	0.000000	85.100000
2021-05-21	19:44:00	4	413500000000	58053701127	-0.170068	0.000000	-0.390000	288.800000	40.577973	0.603989	-0.530000	17.000000	-112.382733	12506.757803	0.000000	84.200000
2021-05-21	19:44:00	4	413600000000	58153701127	-0.099206	0.000000	-0.320000	290.200000	40.577980	0.539578	-0.550000	17.000000	-112.382759	12509.093791	0.000000	83.900000
2021-05-21	19:44:00	4	413700000000	58253701127	-0.113379	0.000000	-0.250000	291.400000	40.577988	0.598968	-0.560000	17.000000	-112.382785	12511.416984	0.000000	83.500000
2021-05-21	19:44:00	4	413800000000	58353701127	-0.127551	0.000000	-0.200000	293.100000	40.577996	0.698874	-0.570000	17.000000	-112.382810	12513.731741	0.000000	83.100000
2021-05-21	19:44:00	4	413900000000	58453701127	-0.127551	0.000000	-0.150000	294.800000	40.578004	0.755963	-0.590000	17.000000	-112.382835	12516.033394	0.000000	82.600000
2021-05-21	19:44:00	4	414000000000	58553701127	-0.099206	0.000000	-0.120000	296.800000	40.578013	0.772635	-0.620000	17.000000	-112.382860	12518.322752	0.000000	82.200000
2021-05-21	19:44:00	4	414100000000	58653701127	-0.113379	0.000000	-0.100000	298.600000	40.578023	0.729299	-0.650000	17.000000	-112.382883	12520.600189	0.000000	81.900000
2021-05-21	19:44:00	4	414200000000	58753701127	-0.226757	0.000000	-0.070000	300.400000	40.578033	0.704712	-0.670000	17.000000	-112.382906	12522.867355	0.000000	81.400000
2021-05-21	19:44:00	4	414300000000	58853701127	-0.255102	0.000000	-0.070000	302.100000	40.578044	0.715051	-0.720000	16.000000	-112.382930	12525.113497	0.000000	80.300000
2021-05-21	19:44:00	4	414400000000	58953701127	-0.113379	0.000000	-0.070000	304.000000	40.578055	0.846643	-0.770000	16.000000	-112.382952	12527.336867	0.000000	79.600000
2021-05-21	19:44:00	4	414500000000	59053701127	-0.042517	0.000000	-0.060000	306.400000	40.578066	0.963568	-0.810000	15.000000	-112.382974	12529.547932	0.000000	79.500000
2021-05-21	19:44:00	4	414600000000	59153701127	-0.085034	0.000000	-0.040000	308.900000	40.578079	0.980759	-0.850000	15.000000	-112.382994	12531.751899	0.000000	79.300000
2021-05-21	19:44:00	4	414700000000	59253701127	-0.127551	0.000000	-0.040000	311.400000	40.578092	0.995328	-0.890000	15.000000	-112.383014	12533.949424	0.000000	78.900000
2021-05-21	19:44:00	4	414800000000	59353701127	-0.141723	0.000000	-0.020000	314.000000	40.578106	0.950235	-0.910000	15.000000	-112.383033	12536.133928	0.000000	78.400000
2021-05-21	19:44:00	4	414900000000	59453701127	-0.141723	0.000000	0.000000	316.300000	40.578120	0.924906	-0.930000	15.000000	-112.383051	12538.304515	0.000000	77.900000
2021-05-21	19:44:00	4	415000000000	59553701127	-0.070862	0.000000	0.010000	318.800000	40.578134	0.976405	-0.930000	17.000000	-112.383068	12540.461807	0.000000	77.400000
2021-05-21	19:44:00	4	415100000000	59653701127	-0.028345	0.000000	0.030000	321.400000	40.578150	1.033841	-0.940000	17.000000	-112.383084	12542.613462	0.000000	77.400000
2021-05-21	19:44:00	4	415200000000	59753701127	-0.113379	0.000000	0.020000	324.200000	40.578165	0.992978	-0.960000	17.000000	-112.383100	12544.759175	0.000000	77.200000
2021-05-21	19:44:00	4	415300000000	59853701127	-0.170068	0.000000	0.020000	326.600000	40.578182	0.985261	-0.980000	17.000000	-112.383114	12546.893971	0.000000	76.600000
2021-05-21	19:44:00	4	415400000000	59953701127	-0.155896	0.000000	0.020000	329.400000	40.578198	1.033940	-0.980000	17.000000	-112.383127	12549.012096	0.000000	76.000000
2021-05-21	19:44:00	4	415500000000	60053701127	-0.085034	0.000000	0.020000	332.100000	40.578215	1.008462	-0.990000	17.000000	-112.383139	12551.119748	0.000000	75.500000
2021-05-21	19:44:00	4	415600000000	60153701127	-0.014172	0.000000	0.010000	334.800000	40.578232	0.913874	-1.030000	17.000000	-112.383150	12553.216847	0.000000	75.400000
2021-05-21	19:44:00	4	415700000000	60253701127	0.000000	0.000000	0.040000	337.000000	40.578250	0.913874	-1.020000	17.000000	-112.383160	12555.311557	0.000000	75.400000
2021-05-21	19:44:00	4	415800000000	60353701127	0.113379	0.000000	0.050000	339.700000	40.578267	0.932525	-1.020000	17.000000	-112.383168	12557.409441	0.000000	75.400000
2021-05-21	19:44:00	4	415900000000	60453701127	0.212585	0.000000	0.070000	342.000000	40.578285	0.848177	-0.990000	17.000000	-112.383177	12559.515470	0.000000	76.200000
2021-05-21	19:44:00	4	416000000000	60553701127	0.028345	0.000000	0.090000	344.200000	40.578303	1.027162	-0.970000	17.000000	-112.383184	12561.638203	0.000000	76.900000
2021-05-21	19:44:00	4	416100000000	60653701127	-0.141723	0.000000	0.090000	347.400000	40.578322	1.114973	-0.960000	17.000000	-112.383190	12563.764093	0.000000	76.400000
2021-05-21	19:44:00	4	416200000000	60753701127	-0.042517	0.000000	0.110000	350.100000	40.578341	0.901160	-0.950000	17.000000	-112.383195	12565.880468	0.000000	75.900000
2021-05-21	19:44:00	4	416300000000	60853701127	0.056689	0.000000	0.120000	352.200000	40.578360	0.884711	-0.960000	17.000000	-112.383199	12567.993550	0.000000	76.100000
2021-05-21	19:44:00	4	416400000000	60953701127	0.085034	0.000000	0.150000	354.800000	40.578379	0.962529	-0.950000	17.000000	-112.383201	12570.110671	0.000000	76.300000
2021-05-21	19:44:00	4	416500000000	61053701127	0.099206	0.000000	0.160000	357.300000	40.578398	0.967575	-0.950000	17.000000	-112.383203	12572.236004	0.000000	76.700000
2021-05-21	19:44:00	4	416600000000	61153701127	0.141723	0.000000	0.170000	359.900000	40.578417	1.009452	-0.970000	17.000000	-112.383203	12574.373352	0.000000	77.000000
2021-05-21	19:44:00	4	416700000000	61253701127	0.113379	0.000000	0.150000	2.600000	40.578437	0.960970	-0.980000	17.000000	-112.383202	12576.519717	0.000000	77.700000
2021-05-21	19:44:00	4	416800000000	61353701127	0.085034	0.000000	0.170000	4.900000	40.578456	0.865986	-0.980000	17.000000	-112.383200	12578.679080	0.000000	77.800000
2021-05-21	19:44:00	4	416900000000	61453701127	0.099206	0.000000	0.150000	7.100000	40.578475	0.929655	-1.000000	17.000000	-112.383198	12580.847442	0.000000	78.300000
2021-05-21	19:44:00	4	417000000000	61553701127	0.085034	0.000000	0.160000	9.700000	40.578495	1.009699	-1.010000	16.000000	-112.383194	12583.026029	0.000000	78.500000
2021-05-21	19:44:00	4	417100000000	61653701127	0.113379	0.000000	0.180000	12.300000	40.578514	0.995328	-1.010000	16.000000	-112.383188	12585.211654	0.000000	78.900000
2021-05-21	19:44:00	4	417200000000	61753701127	0.056689	0.000000	0.210000	14.800000	40.578534	0.980759	-1.000000	16.000000	-112.383182	12587.407560	0.000000	79.300000
2021-05-21	19:44:00	4	417300000000	61853701127	0.085034	0.000000	0.200000	17.300000	40.578553	0.980759	-1.000000	16.000000	-112.383174	12589.610855	0.000000	79.300000
2021-05-21	19:44:00	4	417400000000	61953701127	0.127551	0.000000	0.160000	19.800000	40.578571	0.968416	-1.040000	16.000000	-112.383165	12591.823229	0.000000	79.900000
2021-05-21	19:44:00	4	417500000000	62053701127	0.042517	0.000000	0.140000	22.200000	40.578590	1.031565	-1.050000	17.000000	-112.383156	12594.045828	0.000000	80.200000
2021-05-21	19:44:00	4	417600000000	62153701127	0.085034	0.000000	0.130000	25.000000	40.578608	0.972052	-1.060000	17.000000	-112.383145	12596.273912	0.000000	80.200000
2021-05-21	19:44:00	4	417700000000	62253701127	0.240930	0.000000	0.160000	27.100000	40.578626	0.839421	-1.040000	17.000000	-112.383132	12598.512761	0.000000	80.800000
2021-05-21	19:44:00	4	417800000000	62353701127	0.170068	0.000000	0.190000	29.200000	40.578644	0.992656	-1.040000	17.000000	-112.383120	12600.771994	0.000000	81.900000
2021-05-21	19:44:00	4	417900000000	62453701127	0.014172	0.000000	0.210000	32.000000	40.578661	1.095284	-1.010000	17.000000	-112.383105	12603.045555	0.000000	82.000000
2021-05-21	19:44:00	4	418000000000	62553701127	0.056689	0.000000	0.250000	34.600000	40.578678	0.993868	-0.990000	17.000000	-112.383090	12605.323989	0.000000	82.000000
2021-05-21	19:44:00	4	418100000000	62653701127	0.085034	0.000000	0.240000	36.900000	40.578695	0.998717	-0.970000	17.000000	-112.383074	12607.607712	0.000000	82.400000
2021-05-21	19:44:00	4	418200000000	62753701127	0.113379	0.000000	0.260000	39.500000	40.578710	0.980709	-0.950000	17.000000	-112.383057	12609.899873	0.000000	82.600000
2021-05-21	19:44:00	4	418300000000	62853701127	0.127551	0.000000	0.270000	41.700000	40.578726	0.926093	-0.930000	17.000000	-112.383038	12612.204319	0.000000	83.200000
2021-05-21	19:44:00	4	418400000000	62953701127	0.113379	0.000000	0.250000	44.000000	40.578741	0.950087	-0.930000	17.000000	-112.383019	12614.517662	0.000000	83.500000
2021-05-21	19:44:00	4	418500000000	63053701127	0.198413	0.000000	0.280000	46.300000	40.578755	0.997331	-0.940000	17.000000	-112.382999	12616.845458	0.000000	84.000000
2021-05-21	19:44:00	4	418600000000	63153701127	0.226757	0.000000	0.250000	48.800000	40.578769	0.945016	-1.000000	17.000000	-112.382978	12619.192123	0.000000	84.900000
2021-05-21	19:44:00	4	418700000000	63253701127	0.141723	0.000000	0.280000	50.800000	40.578783	0.825767	-0.970000	17.000000	-112.382957	12621.560683	0.000000	85.600000
2021-05-21	19:44:00	4	418800000000	63353701127	0.141723	0.000000	0.280000	52.700000	40.578796	0.807413	-0.910000	16.000000	-112.382935	12623.941454	0.000000	85.900000
2021-05-21	19:44:00	4	418900000000	63453701127	0.184240	0.000000	0.300000	54.600000	40.578809	0.835413	-0.870000	16.000000	-112.382910	12626.337726	0.000000	86.600000
2021-05-21	19:44:00	4	419000000000	63553701127	0.141723	0.000000	0.270000	56.600000	40.578821	0.884340	-0.900000	16.000000	-112.382886	12628.750981	0.000000	87.200000
2021-05-21	19:44:00	4	419100000000	63653701127	0.141723	0.000000	0.280000	58.700000	40.578833	0.996738	-0.870000	16.000000	-112.382862	12631.180629	0.000000	87.600000
2021-05-21	19:44:00	4	419200000000	63753701127	0.155896	0.000000	0.270000	61.200000	40.578843	0.916298	-0.860000	16.000000	-112.382837	12633.621036	0.000000	88.200000
2021-05-21	19:44:00	4	419300000000	63853701127	0.141723	0.000000	0.260000	62.900000	40.578853	0.811791	-0.870000	17.000000	-112.382811	12636.077525	0.000000	88.700000
2021-05-21	19:44:00	4	419400000000	63953701127	0.198413	0.000000	0.290000	64.900000	40.578862	0.816367	-0.850000	16.000000	-112.382783	12638.549419	0.000000	89.200000
2021-05-21	19:44:00	4	419500000000	64053701127	0.170068	0.000000	0.270000	66.600000	40.578871	0.780031	-0.840000	16.000000	-112.382757	12641.041493	0.000000	90.100000
2021-05-21	19:44:00	4	419600000000	64153701127	0.127551	0.000000	0.250000	68.400000	40.578879	0.737907	-0.810000	16.000000	-112.382728	12643.546232	0.000000	90.400000
2021-05-21	19:44:00	4	419700000000	64253701127	0.198413	0.000000	0.250000	69.900000	40.578887	0.675276	-0.790000	16.000000	-112.382700	12646.066589	0.000000	91.000000
2021-05-21	19:44:00	4	419800000000	64353701127	0.198413	0.000000	0.260000	71.400000	40.578894	0.658506	-0.750000	16.000000	-112.382672	12648.605509	0.000000	91.800000
2021-05-21	19:44:00	4	419900000000	64453701127	0.155896	0.000000	0.250000	72.800000	40.578901	0.594243	-0.720000	16.000000	-112.382643	12651.163429	0.000000	92.400000
2021-05-21	19:44:00	4	420000000000	64553701127	0.170068	0.000000	0.250000	74.000000	40.578907	0.574480	-0.710000	16.000000	-112.382613	12653.738986	0.000000	92.900000
2021-05-21	19:44:00	4	420100000000	64653701127	0.184240	0.000000	0.260000	75.300000	40.578913	0.509351	-0.660000	16.000000	-112.382583	12656.327333	0.000000	93.600000
2021-05-21	19:44:00	4	420200000000	64753701127	0.184240	0.000000	0.270000	76.200000	40.578919	0.442714	-0.600000	16.000000	-112.382553	12658.935640	0.000000	94.200000
2021-05-21	19:44:00	4	420300000000	64853701127	0.198413	0.000000	0.250000	77.200000	40.578924	0.375582	-0.550000	16.000000	-112.382522	12661.562654	0.000000	94.900000
2021-05-21	19:44:00	4	420400000000	64953701127	0.212585	0.000000	0.240000	77.800000	40.578929	0.260117	-0.510000	16.000000	-112.382492	12664.210888	0.000000	95.600000
2021-05-21	19:44:00	4	420500000000	65053701127	0.212585	0.000000	0.250000	78.300000	40.578933	0.190759	-0.450000	16.000000	-112.382459	12666.874712	0.000000	96.400000
2021-05-21	19:44:00	4	420600000000	65153701127	0.141723	0.000000	0.240000	78.600000	40.578938	0.144108	-0.370000	16.000000	-112.382428	12669.560826	0.000000	97.100000
2021-05-21	19:44:00	4	420700000000	65253701127	0.155896	0.000000	0.230000	78.900000	40.578943	0.096369	-0.300000	16.000000	-112.382396	12672.262447	0.000000	97.400000
2021-05-21	19:44:00	4	420800000000	65353701127	0.255102	0.000000	0.230000	79.000000	40.578947	0.048580	-0.220000	16.000000	-112.382364	12674.983468	0.000000	98.200000
2021-05-21	19:44:00	4	420900000000	65453701127	0.184240	0.000000	0.220000	79.100000	40.578952	0.049075	-0.200000	16.000000	-112.382332	12677.720204	0.000000	99.200000
2021-05-21	19:44:00	4	421000000000	65553701127	0.155896	0.000000	0.210000	79.200000	40.578956	0.049223	-0.160000	15.000000	-112.382300	12680.479456	0.000000	99.500000
2021-05-21	19:44:00	4	421100000000	65653701127	0.170068	0.000000	0.220000	79.300000	40.578961	0.049619	-0.120000	15.000000	-112.382267	12683.255096	0.000000	100.300000
2021-05-21	19:44:00	4	421200000000	65753701127	0.184240	0.000000	0.210000	79.400000	40.578965	0.024909	-0.070000	15.000000	-112.382234	12686.048567	0.000000	100.700000
2021-05-21	19:44:00	4	421300000000	65853701127	0.184240	0.000000	0.190000	79.400000	40.578970	0.025131	-0.060000	15.000000	-112.382201	12688.855465	0.000000	101.600000
2021-05-21	19:44:00	4	421400000000	65953701127	0.155896	0.000000	0.200000	79.500000	40.578974	0.075690	-0.040000	15.000000	-112.382168	12691.682710	0.000000	102.000000
2021-05-21	19:44:00	4	421500000000	66053701127	0.198413	0.000000	0.190000	79.700000	40.578979	0.076210	-0.030000	15.000000	-112.382135	12694.526733	0.000000	102.700000
2021-05-21	19:44:00	4	421600000000	66153701127	0.184240	0.000000	0.190000	79.800000	40.578983	0.051153	-0.020000	15.000000	-112.382102	12697.391546	0.000000	103.400000
2021-05-21	19:44:00	4	421700000000	66253701127	0.155896	0.000000	0.180000	79.900000	40.578988	0.051450	-0.020000	15.000000	-112.382068	12700.269795	0.000000	104.000000
2021-05-21	19:44:00	4	421800000000	66353701127	0.085034	0.000000	0.180000	80.000000	40.578992	0.000000	0.010000	15.000000	-112.382033	12703.164125	0.000000	104.500000
2021-05-21	19:44:00	4	421900000000	66453701127	0.155896	0.000000	0.180000	79.900000	40.578997	-0.025873	0.010000	14.000000	-112.381999	12706.069498	0.000000	104.600000
2021-05-21	19:44:00	4	422000000000	66553701127	0.212585	0.000000	0.190000	79.900000	40.579001	0.026121	0.000000	14.000000	-112.381965	12708.993010	0.000000	105.600000
2021-05-21	19:44:00	4	422100000000	66653701127	0.184240	0.000000	0.190000	80.000000	40.579006	0.026244	0.000000	14.000000	-112.381931	12711.930875	0.000000	106.100000
2021-05-21	19:44:00	4	422200000000	66753701127	0.198413	0.000000	0.180000	80.000000	40.579010	0.000000	0.010000	14.000000	-112.381897	12714.888985	0.000000	106.900000
2021-05-21	19:44:00	4	422300000000	66853701127	0.184240	0.000000	0.190000	80.000000	40.579015	-0.026591	0.040000	15.000000	-112.381861	12717.866548	0.000000	107.500000
2021-05-21	19:44:00	4	422400000000	66953701127	0.184240	0.000000	0.210000	79.900000	40.579020	-0.026764	0.050000	15.000000	-112.381826	12720.864789	0.000000	108.200000
2021-05-21	19:44:00	4	422500000000	67053701127	0.155896	0.000000	0.190000	79.900000	40.579024	-0.026912	0.030000	15.000000	-112.381791	12723.876257	0.000000	108.800000
2021-05-21	19:44:00	4	422600000000	67153701127	0.155896	0.000000	0.190000	79.800000	40.579029	-0.027036	0.040000	14.000000	-112.381755	12726.905186	0.000000	109.300000
2021-05-21	19:44:00	4	422700000000	67253701127	0.155896	0.000000	0.180000	79.800000	40.579034	0.000000	0.030000	14.000000	-112.381720	12729.949629	0.000000	109.900000
2021-05-21	19:44:00	4	422800000000	67353701127	0.155896	0.000000	0.170000	79.800000	40.579039	0.000000	0.040000	14.000000	-112.381684	12733.009587	0.000000	110.400000
2021-05-21	19:44:00	4	422900000000	67453701127	0.170068	0.000000	0.180000	79.800000	40.579044	0.000000	0.040000	14.000000	-112.381647	12736.086648	0.000000	111.000000
2021-05-21	19:44:00	4	423000000000	67553701127	0.184240	0.000000	0.190000	79.800000	40.579049	0.027605	0.040000	15.000000	-112.381611	12739.176371	0.000000	111.600000
2021-05-21	19:44:00	4	423100000000	67653701127	0.170068	0.000000	0.180000	79.900000	40.579054	0.000000	0.030000	15.000000	-112.381575	12742.285766	0.000000	112.300000
2021-05-21	19:44:00	4	423200000000	67753701127	0.141723	0.000000	0.180000	79.800000	40.579059	-0.027902	0.040000	14.000000	-112.381538	12745.411853	0.000000	112.800000
2021-05-21	19:44:00	4	423300000000	67853701127	0.170068	0.000000	0.170000	79.800000	40.579064	0.000000	0.030000	15.000000	-112.381502	12748.554289	0.000000	113.300000
2021-05-21	19:44:00	4	423400000000	67953701127	0.184240	0.000000	0.160000	79.800000	40.579069	0.000000	0.030000	15.000000	-112.381465	12751.709170	0.000000	114.000000
2021-05-21	19:44:00	4	423500000000	68053701127	0.155896	0.000000	0.170000	79.800000	40.579074	-0.028347	0.030000	15.000000	-112.381428	12754.883557	0.000000	114.600000
2021-05-21	19:44:00	4	423600000000	68153701127	0.141723	0.000000	0.180000	79.700000	40.579079	0.000000	0.050000	15.000000	-112.381389	12758.073762	0.000000	115.100000
2021-05-21	19:44:00	4	423700000000	68253701127	0.155896	0.000000	0.190000	79.800000	40.579084	0.000000	0.070000	15.000000	-112.381352	12761.279679	0.000000	115.600000
2021-05-21	19:44:00	4	423800000000	68353701127	0.155896	0.000000	0.180000	79.700000	40.579089	-0.057485	0.080000	15.000000	-112.381315	12764.496924	0.000000	116.200000
2021-05-21	19:44:00	4	423900000000	68453701127	0.155896	0.000000	0.160000	79.600000	40.579094	-0.057732	0.090000	15.000000	-112.381277	12767.731537	0.000000	116.700000
2021-05-21	19:44:00	4	424000000000	68553701127	0.155896	0.000000	0.170000	79.500000	40.579099	-0.058029	0.090000	15.000000	-112.381239	12770.981742	0.000000	117.300000
2021-05-21	19:44:00	4	424100000000	68653701127	0.141723	0.000000	0.170000	79.400000	40.579104	-0.058277	0.090000	15.000000	-112.381201	12774.248743	0.000000	117.800000
2021-05-21	19:44:00	4	424200000000	68753701127	0.170068	0.000000	0.160000	79.300000	40.579110	-0.058524	0.090000	15.000000	-112.381163	12777.527098	0.000000	118.300000
2021-05-21	19:44:00	4	424300000000	68853701127	0.184240	0.000000	0.160000	79.200000	40.579115	-0.029435	0.080000	15.000000	-112.381124	12780.822904	0.000000	119.000000
2021-05-21	19:44:00	4	424400000000	68953701127	0.113379	0.000000	0.160000	79.200000	40.579121	-0.029584	0.080000	15.000000	-112.381085	12784.135678	0.000000	119.600000
2021-05-21	19:44:00	4	424500000000	69053701127	0.127551	0.000000	0.160000	79.100000	40.579127	-0.059266	0.080000	15.000000	-112.381047	12787.462541	0.000000	119.800000
2021-05-21	19:44:00	4	424600000000	69153701127	0.155896	0.000000	0.170000	79.000000	40.579132	-0.029806	0.080000	15.000000	-112.381008	12790.799043	0.000000	120.500000
2021-05-21	19:44:00	4	424700000000	69253701127	0.127551	0.000000	0.140000	79.000000	40.579138	-0.029905	0.070000	15.000000	-112.380969	12794.151213	0.000000	120.900000
2021-05-21	19:44:00	4	424800000000	69353701127	0.155896	0.000000	0.160000	78.900000	40.579143	-0.090086	0.070000	15.000000	-112.380930	12797.517067	0.000000	121.400000
2021-05-21	19:44:00	4	424900000000	69453701127	0.155896	0.000000	0.150000	78.700000	40.579149	-0.090532	0.080000	15.000000	-112.380891	12800.899708	0.000000	122.000000
2021-05-21	19:44:00	4	425000000000	69553701127	0.141723	0.000000	0.150000	78.600000	40.579155	-0.030301	0.090000	15.000000	-112.380852	12804.293721	0.000000	122.500000
2021-05-21	19:44:00	4	425100000000	69653701127	0.113379	0.000000	0.140000	78.600000	40.579162	-0.060849	0.100000	15.000000	-112.380811	12807.702647	0.000000	123.000000
2021-05-21	19:44:00	4	425200000000	69753701127	0.070862	0.000000	0.140000	78.400000	40.579168	-0.152494	0.110000	15.000000	-112.380771	12811.122728	0.000000	123.300000
2021-05-21	19:44:00	4	425300000000	69853701127	0.056689	0.000000	0.130000	78.100000	40.579174	-0.122193	0.110000	15.000000	-112.380732	12814.550961	0.000000	123.500000
