"Start Date"	"Start Time"	"Lap Number"	"Session Time"	"Lap Time"	"Longitude"	"GPS Distance"	"Lateral Acceleration"	"GPS Lateral Acceleration"	"Longitudinal Acceleration"	"Latitude"	"GPS Longitudinal Acceleration"	"GPS Speed"
2021-05-21	13:43:39	5	639200000000	64896728047	-112.382396	19733.045967	0.448241	0.201904	0.704630	40.578931	0.164786	95.611766
2021-05-21	13:43:39	5	639300000000	64996728047	-112.382365	19735.717472	0.258898	0.088308	0.725518	40.578934	0.166035	96.211764
2021-05-21	13:43:39	5	639400000000	65096728047	-112.382333	19738.405644	0.051124	-0.012364	0.735714	40.578938	0.166341	96.811761
2021-05-21	13:43:39	5	639500000000	65196728047	-112.382301	19741.110483	-0.109859	-0.088205	0.735306	40.578942	0.165347	97.411765
2021-05-21	13:43:39	5	639600000000	65296728047	-112.382269	19743.831984	-0.195652	-0.135826	0.742050	40.578946	0.163104	98.011761
2021-05-21	13:43:39	5	639700000000	65396728047	-112.382237	19746.569783	-0.223161	-0.160580	0.748207	40.578950	0.160223	98.611758
2021-05-21	13:43:39	5	639800000000	65496728047	-112.382205	19749.323297	-0.220123	-0.166621	0.743063	40.578955	0.157036	99.159758
2021-05-21	13:43:39	5	639900000000	65596728047	-112.382173	19752.092111	-0.195290	-0.158744	0.740284	40.578960	0.153850	99.711752
2021-05-21	13:43:39	5	640000000000	65696728047	-112.382140	19754.875901	-0.157205	-0.143538	0.747265	40.578964	0.151307	100.264755
2021-05-21	13:43:39	5	640100000000	65796728047	-112.382107	19757.674059	-0.135946	-0.127643	0.750659	40.578969	0.149395	100.764751
2021-05-21	13:43:39	5	640200000000	65896728047	-112.382074	19760.486481	-0.147446	-0.113360	0.746931	40.578974	0.148159	101.264753
2021-05-21	13:43:39	5	640300000000	65996728047	-112.382041	19763.313745	-0.169469	-0.101328	0.746749	40.578980	0.147521	101.817748
2021-05-21	13:43:39	5	640400000000	66096728047	-112.382008	19766.155922	-0.172386	-0.091844	0.750402	40.578985	0.147222	102.364747
2021-05-21	13:43:39	5	640500000000	66196728047	-112.381975	19769.012409	-0.155593	-0.084573	0.747076	40.578990	0.146884	102.864743
2021-05-21	13:43:39	5	640600000000	66296728047	-112.381942	19771.882784	-0.139785	-0.079550	0.737822	40.578996	0.145909	103.364746
2021-05-21	13:43:39	5	640700000000	66396728047	-112.381908	19774.767049	-0.136886	-0.076402	0.736023	40.579001	0.144972	103.864742
2021-05-21	13:43:39	5	640800000000	66496728047	-112.381874	19777.665208	-0.138358	-0.075204	0.743803	40.579007	0.143997	104.364738
2021-05-21	13:43:39	5	640900000000	66596728047	-112.381841	19780.577627	-0.128429	-0.076555	0.750081	40.579013	0.142722	104.864747
2021-05-21	13:43:39	5	641000000000	66696728047	-112.381807	19783.504511	-0.104741	-0.080118	0.749762	40.579018	0.141448	105.417750
2021-05-21	13:43:39	5	641100000000	66796728047	-112.381773	19786.445393	-0.086269	-0.085254	0.745608	40.579024	0.139835	105.911742
2021-05-21	13:43:39	5	641200000000	66896728047	-112.381738	19789.399617	-0.093590	-0.090704	0.740825	40.579030	0.138248	106.369734
2021-05-21	13:43:39	5	641300000000	66996728047	-112.381704	19792.367355	-0.121860	-0.095458	0.739507	40.579036	0.136974	106.869731
2021-05-21	13:43:39	5	641400000000	67096728047	-112.381669	19795.348977	-0.149548	-0.098543	0.740425	40.579043	0.136043	107.369740
2021-05-21	13:43:39	5	641500000000	67196728047	-112.381634	19798.344105	-0.163903	-0.098390	0.736835	40.579049	0.135750	107.869736
2021-05-21	13:43:39	5	641600000000	67296728047	-112.381600	19801.352166	-0.163138	-0.094413	0.729104	40.579055	0.136094	108.315732
2021-05-21	13:43:39	5	641700000000	67396728047	-112.381565	19804.373093	-0.150782	-0.087644	0.724401	40.579062	0.136731	108.769735
2021-05-21	13:43:39	5	641800000000	67496728047	-112.381530	19807.407498	-0.137586	-0.079308	0.728060	40.579068	0.137025	109.269731
2021-05-21	13:43:39	5	641900000000	67596728047	-112.381495	19810.455793	-0.131987	-0.070042	0.739537	40.579075	0.136680	109.769728
2021-05-21	13:43:39	5	642000000000	67696728047	-112.381459	19813.517971	-0.127552	-0.061858	0.745698	40.579082	0.135699	110.269724
2021-05-21	13:43:39	5	642100000000	67796728047	-112.381424	19816.593656	-0.112863	-0.056224	0.732728	40.579089	0.134080	110.769733
2021-05-21	13:43:39	5	642200000000	67896728047	-112.381388	19819.682274	-0.090588	-0.053140	0.712753	40.579096	0.132168	111.215729
2021-05-21	13:43:39	5	642300000000	67996728047	-112.381353	19822.783788	-0.075449	-0.052604	0.710827	40.579103	0.130944	111.669732
2021-05-21	13:43:39	5	642400000000	68096728047	-112.381316	19825.898445	-0.072051	-0.053599	0.726224	40.579110	0.130301	112.174725
2021-05-21	13:43:39	5	642500000000	68196728047	-112.381280	19829.025683	-0.069301	-0.052770	0.734442	40.579117	0.130365	112.619727
2021-05-21	13:43:39	5	642600000000	68296728047	-112.381244	19832.164829	-0.066804	-0.047066	0.726274	40.579124	0.131002	113.019730
2021-05-21	13:43:39	5	642700000000	68396728047	-112.381208	19835.316444	-0.082036	-0.034925	0.717454	40.579131	0.131639	113.474726
2021-05-21	13:43:39	5	642800000000	68496728047	-112.381171	19838.481546	-0.115061	-0.016475	0.722560	40.579139	0.131575	113.974724
2021-05-21	13:43:39	5	642900000000	68596728047	-112.381135	19841.660532	-0.135758	0.008062	0.735769	40.579146	0.130938	114.474720
2021-05-21	13:43:39	5	643000000000	68696728047	-112.381098	19844.853011	-0.117873	0.037220	0.740915	40.579153	0.129600	114.974716
2021-05-21	13:43:39	5	643100000000	68796728047	-112.381061	19848.058029	-0.061443	0.066760	0.729478	40.579160	0.127337	115.419718
2021-05-21	13:43:39	5	643200000000	68896728047	-112.381024	19851.274948	0.012752	0.092635	0.707609	40.579168	0.125138	115.819719
2021-05-21	13:43:39	5	643300000000	68996728047	-112.380987	19854.503942	0.073000	0.112360	0.691126	40.579175	0.123226	116.274717
2021-05-21	13:43:39	5	643400000000	69096728047	-112.380949	19857.745099	0.098280	0.124374	0.690710	40.579182	0.121665	116.719719
2021-05-21	13:43:39	5	643500000000	69196728047	-112.380911	19860.998213	0.098554	0.125961	0.700462	40.579189	0.121091	117.123724
2021-05-21	13:43:39	5	643600000000	69296728047	-112.380874	19864.263441	0.099958	0.117497	0.705378	40.579196	0.121091	117.579715
2021-05-21	13:43:39	5	643700000000	69396728047	-112.380836	19867.540796	0.110532	0.102533	0.701284	40.579202	0.121091	118.023722
2021-05-21	13:43:39	5	643800000000	69496728047	-112.380798	19870.829656	0.110336	0.082470	0.697883	40.579209	0.121448	118.423712
2021-05-21	13:43:39	5	643900000000	69596728047	-112.380759	19874.129626	0.079378	0.059093	0.703634	40.579216	0.122086	118.823715
2021-05-21	13:43:39	5	644000000000	69696728047	-112.380721	19877.440713	0.031178	0.035945	0.713245	40.579223	0.122366	119.223717
2021-05-21	13:43:39	5	644100000000	69796728047	-112.380682	19880.763308	-0.005332	0.015066	0.713427	40.579229	0.121295	119.623707
2021-05-21	13:43:39	5	644200000000	69896728047	-112.380644	19884.097970	-0.029679	-0.002549	0.701955	40.579236	0.116171	120.079710
2021-05-21	13:43:39	5	644300000000	69996728047	-112.380605	19887.443962	-0.058908	-0.016698	0.692887	40.579243	0.104241	120.523704
2021-05-21	13:43:39	5	644400000000	70096728047	-112.380566	19890.799101	-0.088965	-0.028017	0.698173	40.579250	0.080379	120.811704
2021-05-21	13:43:39	5	644500000000	70196728047	-112.380527	19894.160335	-0.100099	-0.038214	0.713890	40.579257	0.038724	121.067706
2021-05-21	13:43:39	5	644600000000	70296728047	-112.380488	19897.523619	-0.086535	-0.049838	0.713440	40.579264	-0.018049	121.143709
2021-05-21	13:43:39	5	644700000000	70396728047	-112.380449	19900.884265	-0.068409	-0.065255	0.654004	40.579271	-0.089206	120.985701
2021-05-21	13:43:39	5	644800000000	70496728047	-112.380410	19904.236866	-0.078101	-0.084279	0.540965	40.579279	-0.168865	120.785698
2021-05-21	13:43:39	5	644900000000	70596728047	-112.380373	19907.574226	-0.120748	-0.102131	0.456494	40.579286	-0.236638	120.186702
2021-05-21	13:43:39	5	645000000000	70696728047	-112.380335	19910.887617	-0.161334	-0.118427	0.453326	40.579293	-0.293997	119.286704
2021-05-21	13:43:39	5	645100000000	70796728047	-112.380298	19914.169257	-0.167039	-0.135724	0.464661	40.579300	-0.350266	118.158710
2021-05-21	13:43:39	5	645200000000	70896728047	-112.380261	19917.412157	-0.147969	-0.154659	0.402121	40.579308	-0.405350	116.687709
2021-05-21	13:43:39	5	645300000000	70996728047	-112.380225	19920.610104	-0.140595	-0.176596	0.275960	40.579315	-0.462339	115.087726
2021-05-21	13:43:39	5	645400000000	71096728047	-112.380190	19923.756466	-0.168609	-0.208895	0.145391	40.579322	-0.530055	113.259721
2021-05-21	13:43:39	5	645500000000	71196728047	-112.380155	19926.844899	-0.224324	-0.249225	0.026315	40.579330	-0.584641	111.031727
2021-05-21	13:43:39	5	645600000000	71296728047	-112.380121	19929.872074	-0.275442	-0.294647	-0.086608	40.579337	-0.606355	108.859734
2021-05-21	13:43:39	5	645700000000	71396728047	-112.380088	19932.835878	-0.299065	-0.348532	-0.170886	40.579345	-0.591027	106.631741
2021-05-21	13:43:39	5	645800000000	71496728047	-112.380056	19935.736632	-0.313564	-0.413068	-0.184997	40.579352	-0.533184	104.117748
2021-05-21	13:43:39	5	645900000000	71596728047	-112.380024	19938.584839	-0.362376	-0.487666	-0.085391	40.579360	-0.434501	102.187749
2021-05-21	13:43:39	5	646000000000	71696728047	-112.379993	19941.398225	-0.466165	-0.562564	0.126329	40.579369	-0.320688	101.135752
2021-05-21	13:43:39	5	646100000000	71796728047	-112.379962	19944.190227	-0.599774	-0.631791	0.354146	40.579378	-0.215109	100.393756
2021-05-21	13:43:39	5	646200000000	71896728047	-112.379932	19946.970041	-0.707962	-0.694006	0.483317	40.579388	-0.127885	99.925757
2021-05-21	13:43:39	5	646300000000	71996728047	-112.379902	19949.745343	-0.765501	-0.748841	0.524644	40.579398	-0.062802	99.915756
2021-05-21	13:43:39	5	646400000000	72096728047	-112.379873	19952.520410	-0.806355	-0.796029	0.571517	40.579409	-0.021401	99.883753
2021-05-21	13:43:39	5	646500000000	72196728047	-112.379844	19955.295949	-0.860146	-0.835198	0.638322	40.579421	-0.003849	99.915756
2021-05-21	13:43:39	5	646600000000	72296728047	-112.379815	19958.072061	-0.912729	-0.867931	0.666321	40.579434	-0.003594	99.970751
2021-05-21	13:43:39	5	646700000000	72396728047	-112.379787	19960.847507	-0.957942	-0.896305	0.652374	40.579447	-0.013498	99.920753
2021-05-21	13:43:39	5	646800000000	72496728047	-112.379759	19963.620451	-1.000134	-0.920855	0.650854	40.579461	-0.028361	99.841754
2021-05-21	13:43:39	5	646900000000	72596728047	-112.379732	19966.389412	-1.008155	-0.942320	0.670541	40.579475	-0.043185	99.683757
2021-05-21	13:43:39	5	647000000000	72696728047	-112.379706	19969.153171	-0.969200	-0.959387	0.666578	40.579490	-0.054249	99.483756
2021-05-21	13:43:39	5	647100000000	72796728047	-112.379681	19971.910934	-0.945916	-0.971560	0.627832	40.579506	-0.059876	99.281760
2021-05-21	13:43:39	5	647200000000	72896728047	-112.379656	19974.662142	-0.991319	-0.979125	0.600105	40.579522	-0.060055	99.022756
2021-05-21	13:43:39	5	647300000000	72996728047	-112.379632	19977.406792	-1.067107	-0.982605	0.612975	40.579539	-0.055887	98.781764
2021-05-21	13:43:39	5	647400000000	73096728047	-112.379609	19980.145945	-1.105766	-0.981885	0.645207	40.579557	-0.047895	98.581757
2021-05-21	13:43:39	5	647500000000	73196728047	-112.379587	19982.880949	-1.085736	-0.977079	0.657950	40.579575	-0.037583	98.440759
2021-05-21	13:43:39	5	647600000000	73296728047	-112.379566	19985.613022	-1.042412	-0.969202	0.639226	40.579594	-0.026748	98.340758
2021-05-21	13:43:39	5	647700000000	73396728047	-112.379545	19988.343025	-1.033857	-0.959527	0.622873	40.579613	-0.015538	98.270256
2021-05-21	13:43:39	5	647800000000	73496728047	-112.379526	19991.071880	-1.066934	-0.948202	0.652829	40.579633	-0.004442	98.220259
2021-05-21	13:43:39	5	647900000000	73596728047	-112.379507	19993.800753	-1.077741	-0.935341	0.714595	40.579653	0.006769	98.229258
2021-05-21	13:43:39	5	648000000000	73696728047	-112.379489	19996.530862	-1.034786	-0.919701	0.744363	40.579674	0.017864	98.279262
2021-05-21	13:43:39	5	648100000000	73796728047	-112.379472	19999.263075	-0.993206	-0.900237	0.722784	40.579695	0.028323	98.358765
2021-05-21	13:43:39	5	648200000000	73896728047	-112.379456	20001.998320	-0.994849	-0.877466	0.698825	40.579717	0.037475	98.459759
2021-05-21	13:43:39	5	648300000000	73996728047	-112.379441	20004.737348	-1.006015	-0.852738	0.708588	40.579739	0.044613	98.619758
2021-05-21	13:43:39	5	648400000000	74096728047	-112.379427	20007.481010	-0.989775	-0.827245	0.732193	40.579762	0.049074	98.759761
2021-05-21	13:43:39	5	648500000000	74196728047	-112.379413	20010.229783	-0.946399	-0.804046	0.742355	40.579784	0.048437	98.979758
2021-05-21	13:43:39	5	648600000000	74296728047	-112.379400	20012.983769	-0.881979	-0.785819	0.733947	40.579807	0.042956	99.159758
2021-05-21	13:43:39	5	648700000000	74396728047	-112.379388	20015.742222	-0.811247	-0.775621	0.712778	40.579831	0.033268	99.319755
2021-05-21	13:43:39	5	648800000000	74496728047	-112.379377	20018.503813	-0.768329	-0.775749	0.689875	40.579854	0.020649	99.459753
2021-05-21	13:43:39	5	648900000000	74596728047	-112.379366	20021.266412	-0.767816	-0.787476	0.675231	40.579878	0.006501	99.469754
2021-05-21	13:43:39	5	649000000000	74696728047	-112.379357	20024.028157	-0.786406	-0.812459	0.665053	40.579902	-0.006246	99.419756
2021-05-21	13:43:39	5	649100000000	74796728047	-112.379348	20026.788510	-0.806128	-0.846492	0.649223	40.579926	-0.014658	99.369759
2021-05-21	13:43:39	5	649200000000	74896728047	-112.379340	20029.547267	-0.841811	-0.884731	0.631223	40.579950	-0.016825	99.319761
2021-05-21	13:43:39	5	649300000000	74996728047	-112.379334	20032.304503	-0.906200	-0.923863	0.627999	40.579975	-0.012364	99.239763
2021-05-21	13:43:39	5	649400000000	75096728047	-112.379328	20035.061032	-0.975570	-0.960407	0.648467	40.580000	-0.001784	99.220092
2021-05-21	13:43:39	5	649500000000	75196728047	-112.379323	20037.818025	-1.012014	-0.988991	0.679724	40.580024	0.012128	99.253428
2021-05-21	13:43:39	5	649600000000	75296728047	-112.379320	20040.576678	-1.014569	-1.009570	0.702148	40.580049	0.024843	99.286757
2021-05-21	13:43:39	5	649700000000	75396728047	-112.379318	20043.339066	-1.012583	-1.023527	0.704164	40.580075	0.032427	99.421757
2021-05-21	13:43:39	5	649800000000	75496728047	-112.379317	20046.106983	-1.026610	-1.031889	0.684221	40.580100	0.032472	99.682756
2021-05-21	13:43:39	5	649900000000	75596728047	-112.379317	20048.880017	-1.050822	-1.036707	0.657531	40.580125	0.023842	99.860756
2021-05-21	13:43:39	5	650000000000	75696728047	-112.379318	20051.655648	-1.069456	-1.040142	0.652797	40.580150	0.007846	99.960750
2021-05-21	13:43:39	5	650100000000	75796728047	-112.379320	20054.431194	-1.073999	-1.042940	0.676347	40.580175	-0.010637	99.938752
2021-05-21	13:43:39	5	650200000000	75896728047	-112.379324	20057.204225	-1.067552	-1.045101	0.695343	40.580200	-0.026009	99.838753
2021-05-21	13:43:39	5	650300000000	75996728047	-112.379329	20059.973475	-1.064018	-1.047013	0.679404	40.580225	-0.034728	99.677753
2021-05-21	13:43:39	5	650400000000	76096728047	-112.379335	20062.738090	-1.076700	-1.047758	0.633534	40.580249	-0.033466	99.538757
2021-05-21	13:43:39	5	650500000000	76196728047	-112.379342	20065.498258	-1.101086	-1.046592	0.580139	40.580273	-0.019954	99.316760
2021-05-21	13:43:39	5	650600000000	76296728047	-112.379350	20068.255804	-1.117987	-1.043080	0.549380	40.580298	0.003850	99.230762
2021-05-21	13:43:39	5	650700000000	76396728047	-112.379359	20071.014200	-1.114337	-1.037434	0.580712	40.580322	0.034173	99.280759
2021-05-21	13:43:39	5	650800000000	76496728047	-112.379370	20073.776608	-1.094728	-1.029875	0.671685	40.580346	0.068653	99.423759
2021-05-21	13:43:39	5	650900000000	76596728047	-112.379382	20076.546845	-1.075068	-1.020009	0.757005	40.580369	0.104343	99.685759
2021-05-21	13:43:39	5	651000000000	76696728047	-112.379395	20079.329845	-1.075972	-1.008384	0.784509	40.580392	0.135686	100.171753
2021-05-21	13:43:39	5	651100000000	76796728047	-112.379408	20082.129937	-1.102507	-0.996275	0.770213	40.580416	0.159624	100.833755
2021-05-21	13:43:39	5	651200000000	76896728047	-112.379423	20084.949124	-1.119918	-0.985352	0.751103	40.580439	0.173938	101.533751
2021-05-21	13:43:39	5	651300000000	76996728047	-112.379440	20087.786878	-1.086605	-0.977130	0.739936	40.580461	0.177418	102.233750
2021-05-21	13:43:39	5	651400000000	77096728047	-112.379457	20090.642067	-1.028456	-0.973281	0.730411	40.580484	0.168483	102.809749
2021-05-21	13:43:39	5	651500000000	77196728047	-112.379475	20093.513363	-1.022133	-0.976506	0.713747	40.580505	0.146954	103.433750
2021-05-21	13:43:39	5	651600000000	77296728047	-112.379495	20096.398669	-1.070656	-0.986435	0.702216	40.580527	0.119243	103.947744
2021-05-21	13:43:39	5	651700000000	77396728047	-112.379515	20099.293797	-1.075345	-0.999870	0.720413	40.580548	0.091883	104.288736
2021-05-21	13:43:39	5	651800000000	77496728047	-112.379536	20102.195164	-0.993646	-1.013891	0.751303	40.580569	0.069366	104.462744
2021-05-21	13:43:39	5	651900000000	77596728047	-112.379559	20105.100969	-0.928478	-1.026707	0.744135	40.580588	0.054192	104.625751
2021-05-21	13:43:39	5	652000000000	77696728047	-112.379582	20108.010553	-0.969947	-1.034801	0.693279	40.580608	0.046901	104.762752
2021-05-21	13:43:39	5	652100000000	77796728047	-112.379606	20110.923697	-1.060814	-1.038128	0.656970	40.580626	0.044447	104.862747
2021-05-21	13:43:39	5	652200000000	77896728047	-112.379631	20113.841070	-1.099107	-1.037631	0.676493	40.580645	0.043172	105.025741
2021-05-21	13:43:39	5	652300000000	77996728047	-112.379657	20116.763665	-1.081575	-1.034515	0.717877	40.580662	0.041095	105.225742
2021-05-21	13:43:39	5	652400000000	78096728047	-112.379683	20119.691360	-1.069424	-1.031494	0.730142	40.580679	0.036538	105.425742
2021-05-21	13:43:39	5	652500000000	78196728047	-112.379711	20122.622931	-1.083478	-1.031755	0.718985	40.580695	0.027991	105.562744
2021-05-21	13:43:39	5	652600000000	78296728047	-112.379739	20125.556879	-1.106261	-1.038084	0.711092	40.580711	0.016991	105.631244
2021-05-21	13:43:39	5	652700000000	78396728047	-112.379768	20128.492003	-1.131608	-1.050218	0.701390	40.580726	0.005921	105.681241
2021-05-21	13:43:39	5	652800000000	78496728047	-112.379797	20131.427303	-1.145955	-1.067451	0.684762	40.580740	-0.003308	105.678750
2021-05-21	13:43:39	5	652900000000	78596728047	-112.379827	20134.361953	-1.123621	-1.088394	0.676668	40.580753	-0.008413	105.645070
2021-05-21	13:43:39	5	653000000000	78696728047	-112.379858	20137.296056	-1.088463	-1.107616	0.680606	40.580765	-0.006704	105.611734
2021-05-21	13:43:39	5	653100000000	78796728047	-112.379889	20140.230454	-1.092962	-1.121382	0.688346	40.580776	0.001428	105.631736
2021-05-21	13:43:39	5	653200000000	78896728047	-112.379921	20143.165974	-1.125921	-1.127959	0.699790	40.580786	0.014072	105.681745
2021-05-21	13:43:39	5	653300000000	78996728047	-112.379953	20146.102898	-1.131056	-1.126480	0.712290	40.580795	0.030133	105.731742
2021-05-21	13:43:39	5	653400000000	79096728047	-112.379986	20149.042352	-1.096601	-1.116309	0.719700	40.580804	0.047748	105.781740
2021-05-21	13:43:39	5	653500000000	79196728047	-112.380020	20151.986411	-1.056053	-1.098438	0.718824	40.580811	0.064370	105.991734
2021-05-21	13:43:39	5	653600000000	79296728047	-112.380054	20154.937449	-1.031586	-1.076820	0.708882	40.580818	0.078671	106.227736
2021-05-21	13:43:39	5	653700000000	79396728047	-112.380088	20157.896840	-1.012705	-1.054514	0.703262	40.580824	0.088792	106.555739
2021-05-21	13:43:39	5	653800000000	79496728047	-112.380123	20160.865690	-0.983323	-1.034655	0.715847	40.580829	0.095038	106.891734
2021-05-21	13:43:39	5	653900000000	79596728047	-112.380158	20163.844200	-0.961731	-1.019843	0.732751	40.580834	0.098097	107.255736
2021-05-21	13:43:39	5	654000000000	79696728047	-112.380193	20166.832063	-0.973909	-1.012400	0.738412	40.580837	0.098377	107.591743
2021-05-21	13:43:39	5	654100000000	79796728047	-112.380229	20169.829081	-0.993657	-1.010379	0.739021	40.580840	0.098562	107.894735
2021-05-21	13:43:39	5	654200000000	79896728047	-112.380264	20172.835930	-0.984649	-1.011399	0.735951	40.580842	0.099614	108.259743
2021-05-21	13:43:39	5	654300000000	79996728047	-112.380300	20175.853119	-0.969951	-1.013311	0.726515	40.580844	0.102131	108.659734
2021-05-21	13:43:39	5	654400000000	80096728047	-112.380336	20178.880408	-0.972243	-1.012737	0.724733	40.580844	0.106146	108.994722
2021-05-21	13:43:39	5	654500000000	80196728047	-112.380372	20181.917825	-0.963924	-1.007511	0.738129	40.580844	0.111436	109.359732
2021-05-21	13:43:39	5	654600000000	80296728047	-112.380409	20184.966508	-0.936047	-0.999258	0.750672	40.580842	0.116343	109.759734
2021-05-21	13:43:39	5	654700000000	80396728047	-112.380445	20188.027774	-0.931532	-0.989507	0.750072	40.580840	0.117905	110.224725
2021-05-21	13:43:39	5	654800000000	80496728047	-112.380482	20191.102150	-0.971273	-0.979724	0.744800	40.580838	0.116248	110.724721
2021-05-21	13:43:39	5	654900000000	80596728047	-112.380518	20194.188945	-1.014506	-0.973478	0.748563	40.580833	0.119498	111.159729
2021-05-21	13:43:39	5	655000000000	80696728047	-112.380555	20197.287623	-1.012574	-0.969017	0.761182	40.580829	0.125457	111.559730
2021-05-21	13:43:39	5	655100000000	80796728047	-112.380591	20200.398458	-0.964617	-0.964556	0.764848	40.580824	0.130779	112.024722
2021-05-21	13:43:39	5	655200000000	80896728047	-112.380628	20203.521907	-0.916763	-0.960050	0.748818	40.580818	0.135928	112.463719
2021-05-21	13:43:39	5	655300000000	80996728047	-112.380664	20206.657836	-0.916295	-0.955168	0.738688	40.580811	0.138503	112.929729
2021-05-21	13:43:39	5	655400000000	81096728047	-112.380700	20209.806336	-0.952186	-0.947125	0.759967	40.580804	0.132206	113.363718
2021-05-21	13:43:39	5	655500000000	81196728047	-112.380736	20212.967733	-0.982127	-0.935883	0.784194	40.580795	0.125795	113.829729
2021-05-21	13:43:39	5	655600000000	81296728047	-112.380772	20216.142237	-1.002945	-0.918726	0.774723	40.580786	0.123437	114.329725
2021-05-21	13:43:39	5	655700000000	81396728047	-112.380808	20219.328679	-1.021297	-0.889715	0.754990	40.580776	0.123845	114.763714
2021-05-21	13:43:39	5	655800000000	81496728047	-112.380843	20222.525994	-1.000928	-0.845000	0.756309	40.580765	0.125961	115.097720
2021-05-21	13:43:39	5	655900000000	81596728047	-112.380878	20225.734922	-0.932169	-0.784557	0.760188	40.580753	0.128931	115.529720
2021-05-21	13:43:39	5	656000000000	81696728047	-112.380913	20228.957129	-0.864065	-0.710921	0.752643	40.580741	0.130435	116.029729
2021-05-21	13:43:39	5	656100000000	81796728047	-112.380948	20232.192751	-0.814013	-0.625596	0.751796	40.580728	0.130651	116.529725
2021-05-21	13:43:39	5	656200000000	81896728047	-112.380983	20235.440773	-0.755923	-0.528379	0.755882	40.580715	0.130651	116.963712
2021-05-21	13:43:39	5	656300000000	81996728047	-112.381018	20238.700243	-0.683736	-0.419473	0.746106	40.580702	0.131072	117.363702
2021-05-21	13:43:39	5	656400000000	82096728047	-112.381052	20241.971346	-0.593383	-0.299561	0.731893	40.580688	0.131289	117.767708
2021-05-21	13:43:39	5	656500000000	82196728047	-112.381087	20245.254622	-0.468311	-0.174843	0.731067	40.580674	0.130435	118.234713
2021-05-21	13:43:39	5	656600000000	82296728047	-112.381122	20248.550467	-0.321232	-0.049080	0.732548	40.580660	0.127025	118.667706
2021-05-21	13:43:39	5	656700000000	82396728047	-112.381157	20251.858737	-0.188178	0.074764	0.723203	40.580646	0.121710	119.134710
2021-05-21	13:43:39	5	656800000000	82496728047	-112.381192	20255.179102	-0.071936	0.196060	0.711549	40.580633	0.114266	119.567705
2021-05-21	13:43:39	5	656900000000	82596728047	-112.381228	20258.510865	0.048350	0.313098	0.706110	40.580619	0.104700	119.967706
2021-05-21	13:43:39	5	657000000000	82696728047	-112.381264	20261.853259	0.175546	0.423329	0.705030	40.580606	0.093648	120.367697
2021-05-21	13:43:39	5	657100000000	82796728047	-112.381300	20265.205257	0.298767	0.526339	0.705871	40.580593	0.082177	120.700709
2021-05-21	13:43:39	5	657200000000	82896728047	-112.381336	20268.565401	0.415799	0.621912	0.700233	40.580581	0.071559	121.000705
2021-05-21	13:43:39	5	657300000000	82996728047	-112.381373	20271.932378	0.530953	0.708983	0.679677	40.580570	0.062216	121.233710
2021-05-21	13:43:39	5	657400000000	83096728047	-112.381410	20275.305204	0.640685	0.787132	0.656955	40.580559	0.055428	121.433710
2021-05-21	13:43:39	5	657500000000	83196728047	-112.381448	20278.683599	0.733764	0.853796	0.649965	40.580549	0.051827	121.633711
2021-05-21	13:43:39	5	657600000000	83296728047	-112.381487	20282.067574	0.806084	0.909077	0.653895	40.580540	0.050553	121.835701
2021-05-21	13:43:39	5	657700000000	83396728047	-112.381525	20285.457116	0.857032	0.951395	0.656850	40.580531	0.049915	122.035703
2021-05-21	13:43:39	5	657800000000	83496728047	-112.381564	20288.851738	0.887292	0.981401	0.657343	40.580523	0.049711	122.235704
2021-05-21	13:43:39	5	657900000000	83596728047	-112.381604	20292.251366	0.909585	1.000597	0.649447	40.580517	0.047978	122.367707
2021-05-21	13:43:39	5	658000000000	83696728047	-112.381643	20295.656106	0.940431	1.011763	0.628373	40.580511	0.043262	122.603696
2021-05-21	13:43:39	5	658100000000	83796728047	-112.381683	20299.065578	0.966725	1.018085	0.610343	40.580505	0.035359	122.767710
2021-05-21	13:43:39	5	658200000000	83896728047	-112.381723	20302.477810	0.963931	1.022750	0.614317	40.580501	0.025136	122.867705
2021-05-21	13:43:39	5	658300000000	83996728047	-112.381763	20305.891005	0.940388	1.026345	0.631685	40.580497	0.013435	122.886096
2021-05-21	13:43:39	5	658400000000	84096728047	-112.381803	20309.303986	0.935391	1.028664	0.633713	40.580495	0.000892	122.866095
2021-05-21	13:43:39	5	658500000000	84196728047	-112.381843	20312.716411	0.980571	1.031010	0.608834	40.580493	-0.010987	122.846106
2021-05-21	13:43:39	5	658600000000	84296728047	-112.381884	20316.128267	1.048564	1.033126	0.584616	40.580492	-0.021159	122.826105
2021-05-21	13:43:39	5	658700000000	84396728047	-112.381924	20319.538681	1.056413	1.034617	0.591421	40.580492	-0.028176	122.805908
2021-05-21	13:43:39	5	658800000000	84496728047	-112.381964	20322.946288	0.986876	1.035452	0.605344	40.580493	-0.031273	122.661700
2021-05-21	13:43:39	5	658900000000	84596728047	-112.382004	20326.350360	0.952822	1.035210	0.579787	40.580495	-0.029227	122.530703
2021-05-21	13:43:39	5	659000000000	84696728047	-112.382044	20329.751390	1.024086	1.034572	0.533342	40.580498	-0.021886	122.430708
2021-05-21	13:43:39	5	659100000000	84796728047	-112.382084	20333.150467	1.097929	1.033935	0.529255	40.580501	-0.010324	122.330700
2021-05-21	13:43:39	5	659200000000	84896728047	-112.382124	20336.549307	1.068170	1.032418	0.570623	40.580506	0.004181	122.345704
